""	"AqFl2-01"	"AqFl2-02"	"AqFl2-03"	"AqFl2-04"	"AqFl2-05"	"AqFl2-06"	"AqFl2-07"	"AqFl2-08"	"AqFl2-09"	"AqFl2-10"	"AqFl2-11"	"AqFl2-12"	"AqFl2-13"	"AqFl2-14"	"AqFl2-15"	"AqFl2-16"	"AqFl2-17"	"AqFl2-18"	"AqFl2-19"	"AqFl2-20"	"AqFl2-21"	"AqFl2-22"	"AqFl2-23"	"AqFl2-24"	"AqFl2-25"	"AqFl2-26"	"AqFl2-27"	"AqFl2-28"	"AqFl2-29"	"AqFl2-30"	"AqFl2-31"	"AqFl2-32"	"AqFl2-33"	"AqFl2-34"	"AqFl2-35"	"AqFl2-36"	"AqFl2-37"	"AqFl2-38"	"AqFl2-39"	"AqFl2-40"	"AqFl2-41"	"AqFl2-42"	"AqFl2-43"	"AqFl2-44"	"AqFl2-45"	"AqFl2-46"	"AqFl2-47"	"AqFl2-48"	"AqFl2-49"	"AqFl2-50"	"AqFl2-51"	"AqFl2-52"	"AqFl2-53"	"AqFl2-54"	"AqFl2-55"	"AqFl2-56"	"AqFl2-57"	"AqFl2-58"	"AqFl2-59"	"AqFl2-61"	"AqFl2-62"	"AqFl2-63"	"AqFl2-64"	"AqFl2-65"	"AqFl2-66"	"AqFl2-67"	"AqFl2-68"	"AqFl2-69"	"AqFl2-70"	"AqFl2-71"	"AqFl2-72"
"AqFl2-18"	0.629289724312111	0.658391346821829	0.745981640093663	0.497993266781976	0.407469683043335	0.709900112482178	0.656998110400057	0.672377929025091	0.647096090004932	0.610737875862392	0.68682404140247	0.447311692232748	0.693112285162712	0.604993203665022	0.523583287487696	0.728042278393706	0.713704034879887	0	0.588600829131803	0.620386172176875	0.68482280863075	0.654925139738703	0.697523736085307	0.420171781380375	0.647974514502033	0.666325589084558	0.664403419101656	0.453678058017177	0.469924447942988	0.719557164210766	0.629525190698521	0.641094349729104	0.609963355216599	0.683805283109472	0.541610670648728	0.631986021831667	0.565456635476331	0.704971163344051	0.690680109829242	0.441263424883778	0.642342225364128	0.499399055897444	0.660424070643998	0.651700313463173	0.713132651670307	0.620016472515857	0.641368546830518	0.455314317352911	0.583831041671105	0.59385970169706	0.69365265687681	0.456654676355527	0.699458395387522	0.454278602426597	0.6330897472116	0.606890767552887	0.619718008533061	0.599126067953328	0.415087709383451	0.606438615404181	0.615075741224615	0.434000341899572	0.656533564763332	0.7249239367717	0.727271823076569	0.627725531035984	0.627014563170233	0.607682363053896	0.603367558822973	0.727807591194609	0.464741358919348
"AqFl2-19"	0.397058767442781	0.692534371831719	0.841504551700248	0.692758758643523	0.599691468692709	0.797015281878658	0.355498822901391	0.782401873057739	0.663626467696011	0.357220761040032	0.779927967096507	0.634918722834271	0.749244039391453	0.444475063160304	0.701340927228569	0.8081955502458	0.794381700093148	0.588600829131803	0	0.562593228893443	0.679450790103367	0.440851134036036	0.798367398716639	0.655163268812421	0.343555539729686	0.694888069027383	0.728296336764207	0.626392450517362	0.637718385913465	0.799371371115246	0.390445138600601	0.634085750794624	0.309452830260864	0.647675442935264	0.661946895566033	0.710591641283922	0.420915762860194	0.75668737708141	0.76552943279296	0.574366274782156	0.724610880720748	0.517414959164057	0.384793152491525	0.611354570377336	0.750024878267994	0.344954972188416	0.752082183012134	0.614690575270737	0.400055433026757	0.621384221164014	0.780821256217193	0.598853781999773	0.786632898814193	0.541824730437433	0.66892695937071	0.349532199080668	0.36104815913303	0.652328027436784	0.629949479809168	0.663605666211468	0.387152630580598	0.591121226203244	0.754538828005388	0.828953612832292	0.828493941299821	0.384855132142159	0.649718864772533	0.562944830531959	0.317222548907361	0.799082145011343	0.631640993624794
"AqFl2-20"	0.494644660232032	0.434188333205393	0.645709109514747	0.58099258723392	0.62459450546396	0.620028866266272	0.531277883138224	0.515455379467388	0.395406172620796	0.524636780630148	0.584399853965337	0.622058478644725	0.478800439637055	0.443205487970113	0.549818568167839	0.619618243453649	0.611126565126807	0.620386172176875	0.562593228893443	0	0.467720797993256	0.452803791710362	0.562108153084881	0.56364032845407	0.509756088332493	0.403443505428054	0.537272462051466	0.675631025402388	0.638612102775702	0.560000178862748	0.525424577187009	0.355011385744205	0.520935847204808	0.435018353151634	0.576922603976146	0.530322529497082	0.46005590592517	0.496474573154195	0.538925094506933	0.578466233851213	0.44743181088971	0.57367108044133	0.562504640609111	0.306691942903163	0.460029751242669	0.54767547994463	0.555303378098608	0.639620053535498	0.535165557275373	0.414471535549506	0.59082029363057	0.620448356310263	0.552287606437089	0.562421717844642	0.421247682523544	0.561902223202116	0.551418411231557	0.422973664298222	0.630451064592845	0.408711779241989	0.498429021329435	0.601923976663121	0.527921108464354	0.616446562214954	0.61024276574232	0.520113966164449	0.382919546165261	0.365380126015958	0.534642474624004	0.591586538813726	0.543159918934417
"AqFl2-21"	0.625541447002346	0.463769234913872	0.651068913338382	0.641891223530779	0.691976342809971	0.595018594138991	0.678169842746203	0.503642377305377	0.478340909409259	0.685313759994176	0.555803816339281	0.69703624065649	0.386586802879358	0.533565260257681	0.627951178132787	0.545163196017519	0.61224879884939	0.68482280863075	0.679450790103367	0.467720797993256	0	0.548886061315407	0.560137050469812	0.62918979984896	0.653483834332416	0.307875057971172	0.558887225406671	0.671616358428982	0.730073590867044	0.520612274733943	0.668112954895848	0.432868226853858	0.689401160118383	0.47813219028718	0.692213812074237	0.549346285651244	0.638355586911677	0.447502281110553	0.508944103310392	0.681548846768345	0.50458616950373	0.696129789401294	0.67436355713626	0.398486175628674	0.411269205571786	0.702345679478266	0.552547833209629	0.685788028837792	0.686101863637823	0.488601126326635	0.570716711717188	0.684242485219026	0.524104736215866	0.664596433752663	0.40124210036872	0.700643880592316	0.683918275208656	0.480079978640178	0.697983091778792	0.49147184220536	0.633826682280412	0.690274575691738	0.492133070219327	0.580933393886464	0.507524281404626	0.67559860595279	0.447373864879809	0.46227289865595	0.658013724075765	0.639032679989659	0.599799531722811
"AqFl2-22"	0.395718097781219	0.611748840212256	0.793780132472678	0.676333829078552	0.661651462351475	0.755072283265277	0.38923798008279	0.710128368482983	0.602394604457946	0.454309379887008	0.736733011110681	0.674342508094804	0.655978629353794	0.35506327640953	0.711326043392992	0.74037626002196	0.760987503566579	0.654925139738703	0.440851134036036	0.452803791710362	0.548886061315407	0	0.764179972069737	0.675558448345056	0.39823133538675	0.58395121198112	0.699856275330549	0.647955337417893	0.679051762124244	0.754694046138817	0.426658449264824	0.554097359201522	0.446340050026615	0.519905896058625	0.69633589377054	0.686761885569243	0.3424122930518	0.624231133586933	0.712824622806931	0.647075737226104	0.680436288903553	0.592807434843488	0.441125789604059	0.541915677643634	0.642953284741975	0.454996408219306	0.708651504726001	0.658603263452641	0.458221395088742	0.536439684250979	0.728393170918129	0.676778693771235	0.744216238887316	0.626722222475547	0.56534203980887	0.445083948437535	0.430576716045463	0.570743276796942	0.663477535233084	0.574858464216692	0.395818710883082	0.671179360731911	0.715970182619397	0.759065110926506	0.727668716586675	0.416539059076948	0.541154487017802	0.468571026754135	0.417512878528507	0.731371687410297	0.659087667841071
"AqFl2-23"	0.766873627729938	0.463928559434419	0.302575064274345	0.569164214579448	0.684830409457898	0.422315351053781	0.80365084000519	0.334300936121433	0.500370891606702	0.758765267849742	0.221385336155802	0.669013967284046	0.399099856600164	0.72296186108337	0.450067607810378	0.235557271624729	0.29956413218808	0.697523736085307	0.798367398716639	0.562108153084881	0.560137050469812	0.764179972069737	0	0.575023534412761	0.779263163126476	0.491513864307047	0.395875663563518	0.749282081937682	0.698401701301512	0.168937742527906	0.771889515656511	0.453610891767452	0.779466193121224	0.600916694056889	0.557206812574481	0.388890458965106	0.725440674772425	0.450854354245476	0.261449317840497	0.68112009158168	0.311670265088795	0.76174391266162	0.786676687572643	0.506936345155202	0.525127211782959	0.789500326184405	0.398898265849932	0.714595429024197	0.772224251082823	0.478218725935501	0.306284387360349	0.628814445865104	0.165000756833601	0.700587106274057	0.45641199033163	0.799589761311825	0.806975199039634	0.510645480464576	0.661797655929345	0.509142131287687	0.765676806129553	0.663434482493513	0.267961177686242	0.198479472382756	0.334488988573687	0.771582301907876	0.535814551005035	0.591546074781132	0.776931391635957	0.381894593205879	0.603207811559324
"AqFl2-24"	0.649449329378825	0.604657441650747	0.690297098611584	0.407010124787336	0.39748765229277	0.645903067082087	0.687621191243178	0.651681829262851	0.62487194067448	0.625740156108263	0.6097480088265	0.415146374029071	0.614481379935326	0.629781017165933	0.432555275856088	0.654084807174853	0.653659003604566	0.420171781380375	0.655163268812421	0.56364032845407	0.62918979984896	0.675558448345056	0.575023534412761	0	0.667355138268784	0.60528658386749	0.638114264293657	0.46515583101431	0.391760402753655	0.579006525729612	0.652007786842331	0.57626337326432	0.647913259423057	0.659814564254815	0.42811243462176	0.586544520090584	0.603617044172669	0.633517062540824	0.574048352552778	0.458932553947787	0.543318759079545	0.531838152363002	0.68782027521271	0.598880873491395	0.647581783292869	0.664199613339234	0.59992627392615	0.460442278248224	0.656656620126357	0.53640801497958	0.615580839378762	0.409962116604157	0.578552128550895	0.468542024253478	0.589513735713055	0.671223437378876	0.683198510544726	0.602917586391354	0.402402634617371	0.630898925307482	0.63856663635617	0.414413493372336	0.553597385519282	0.653222838460097	0.660907031059718	0.672864996532738	0.60440774101263	0.587768953020663	0.661207434571338	0.658642783542626	0.379608665724862
"AqFl2-25"	0.316585942163027	0.661525615275032	0.824537049909958	0.67265836971287	0.618909211889829	0.775493201733142	0.279537166230915	0.758561269652863	0.636121077335623	0.336384251333159	0.756151080630779	0.673024680194964	0.721599813399317	0.4385653380774	0.700696646341245	0.789875259721041	0.77316890491502	0.647974514502033	0.343555539729686	0.509756088332493	0.653483834332416	0.39823133538675	0.779263163126476	0.667355138268784	0	0.665642384805721	0.725968856950059	0.642888950783004	0.645189493246628	0.777070211715483	0.301221696860177	0.607802566108158	0.312755363311299	0.612212282010417	0.664500017374605	0.684238539275624	0.385885601728356	0.732626828982166	0.744644875747892	0.591145227336237	0.708464602789128	0.549435245970577	0.391249595779538	0.575372442756334	0.722827775503025	0.336599460317587	0.739287026555025	0.622905184118859	0.376226037135583	0.591619239198868	0.761652985832712	0.641232167809957	0.766610255984498	0.567328019086339	0.633228199637995	0.352114384490925	0.325892818081437	0.604505241652508	0.647412874035798	0.629684361056268	0.383408082101616	0.648345482000096	0.733086382551471	0.810167797001228	0.809641077341318	0.307624628046239	0.62469944355859	0.545648593413388	0.338439133217079	0.786524038695223	0.633087298766903
"AqFl2-26"	0.646065498960533	0.33793187843225	0.599808476685271	0.584886085226199	0.68043729253843	0.535486731938653	0.691002006672936	0.451006965830335	0.37037357762703	0.664112154659559	0.471415575309891	0.687590843050598	0.255582318643363	0.572601612409179	0.563920836427858	0.478117755382202	0.560980001784983	0.666325589084558	0.694888069027383	0.403443505428054	0.307875057971172	0.58395121198112	0.491513864307047	0.60528658386749	0.665642384805721	0	0.514455844440438	0.694834554218252	0.702310248482545	0.468093524906471	0.675351463805291	0.313569742061298	0.662028091978433	0.41278366998559	0.620697234060922	0.513878380055244	0.612968475069015	0.333548817939363	0.459500534946637	0.628021170103325	0.440274217257346	0.68290941991396	0.678892749354578	0.31293113327505	0.290469782258707	0.689840394338735	0.541172113928809	0.713537165049089	0.676580121164749	0.454165329793949	0.525437268319278	0.655687519804015	0.453118922638587	0.64441555957728	0.317229526908744	0.70756180099836	0.698042458643596	0.396904897500897	0.662518427161376	0.378644104533106	0.634587794729853	0.657248065201955	0.430471879275812	0.531352624158825	0.465327571043351	0.656907501148176	0.365546672132935	0.414661373359095	0.682199896742066	0.565216271432094	0.592142819459479
"AqFl2-27"	0.717652747528546	0.466059323807841	0.476611201016634	0.626472706805311	0.658890249537013	0.441269806034016	0.734135649570103	0.453540463956661	0.415621693199228	0.716957234187369	0.396792523370192	0.6752346079318	0.496383635638047	0.654490223757224	0.513819981329916	0.411269927555565	0.393810575329956	0.664403419101656	0.728296336764207	0.537272462051466	0.558887225406671	0.699856275330549	0.395875663563518	0.638114264293657	0.725968856950059	0.514455844440438	0	0.714387954855494	0.717581743574842	0.400142626324302	0.720976480463274	0.480994930710401	0.712413970130477	0.525530041274087	0.603841879091313	0.436935488805261	0.672989607653295	0.574559553923495	0.463469149854615	0.685296998891471	0.488547205485006	0.701413732301711	0.733902104763219	0.490283062719001	0.513284124489518	0.729139740993724	0.455212523267003	0.710503362985851	0.718456444372194	0.472362555294522	0.411488548087826	0.622193904462393	0.436948349176735	0.667682279106538	0.433229608961178	0.73875369334203	0.752735907251013	0.463028392653968	0.623066200024339	0.473639188537009	0.708921344375908	0.655425238894374	0.445869101435757	0.486155989322649	0.537072495631371	0.7082031391026	0.529506825967113	0.490195458488631	0.724218305705759	0.452047236146054	0.642888263908824
"AqFl2-28"	0.628500092839609	0.711863473413549	0.807120281764171	0.50380186450758	0.439076884598188	0.761538323789748	0.665797476154293	0.768490787985177	0.716565988864416	0.651658814717255	0.740950922552903	0.47394170264214	0.734407332620132	0.621909861531733	0.556236676153636	0.747420177965588	0.768979638860973	0.453678058017177	0.626392450517362	0.675631025402388	0.671616358428982	0.647955337417893	0.749282081937682	0.46515583101431	0.642888950783004	0.694834554218252	0.714387954855494	0	0.487232149626906	0.767018771566033	0.648199234533178	0.694613097971832	0.662890961263217	0.692175011140103	0.592810559472182	0.701929667361293	0.630761275339229	0.724515520419167	0.731333654446993	0.54747481460935	0.699180673099291	0.546382278783449	0.676976098941735	0.716075194769981	0.742893019640532	0.665557989123831	0.716551814885335	0.487993142371779	0.642500137754082	0.623220846183116	0.743528608469019	0.507647055477286	0.749966929532541	0.529029930611838	0.689365880163458	0.65028997659582	0.63252631026615	0.673315604790708	0.439742696133265	0.682630298543686	0.634011819646599	0.444915513485926	0.711874222656967	0.776106027238581	0.750453246746167	0.658305189708893	0.681717989912119	0.67326722779719	0.668441137911736	0.789258362058363	0.504908021601298
"AqFl2-29"	0.635381518792106	0.700106092912431	0.722138287463441	0.46943400918461	0.409915748321338	0.739230700951174	0.637770762374537	0.706390136550471	0.688441446852376	0.614368804979123	0.720727306488521	0.466430861496022	0.712309905167432	0.635027548514222	0.52581416029301	0.75660002479232	0.726203150911203	0.469924447942988	0.637718385913465	0.638612102775702	0.730073590867044	0.679051762124244	0.698401701301512	0.391760402753655	0.645189493246628	0.702310248482545	0.717581743574842	0.487232149626906	0	0.716988320976312	0.640175067935208	0.667780349586763	0.63112115791403	0.713693246715521	0.461200238261203	0.662479228385861	0.603315894380027	0.69777996437244	0.671420163449597	0.469361299478467	0.655373456874984	0.490409644619993	0.65645632617423	0.68369871019453	0.741387442810335	0.614978951135175	0.673533250251869	0.458164093759791	0.614014659328677	0.616790816090627	0.722448086188206	0.479296423175093	0.694629528851823	0.444068549380583	0.682621566895672	0.645585891305307	0.640775372187231	0.656787552145551	0.425529175036077	0.666068873702301	0.631227927923105	0.392434684524019	0.668518425148544	0.72785307135262	0.730183150526074	0.620891075618267	0.63547186156938	0.622323750066284	0.644746661558488	0.692436903755731	0.442853336332161
"AqFl2-30"	0.767342804455606	0.441410589594827	0.301702906589127	0.577395419550149	0.703384851933826	0.385953900592935	0.80543545971153	0.332911157439993	0.483963504597385	0.772409988679681	0.221095549391649	0.697135091089707	0.360883568249305	0.720299221649376	0.524050108952637	0.265755534781587	0.313749742374438	0.719557164210766	0.799371371115246	0.560000178862748	0.520612274733943	0.754694046138817	0.168937742527906	0.579006525729612	0.777070211715483	0.468093524906471	0.400142626324302	0.767018771566033	0.716988320976312	0	0.782977519336522	0.456701164385355	0.774208703984719	0.577314556444147	0.597038962089886	0.386598458717066	0.742879874637956	0.422074907943764	0.261205396349435	0.700561549924487	0.317144934643767	0.776225481956657	0.790568632209365	0.486876082317048	0.491882063732093	0.787613984761213	0.361539419021669	0.740326642598606	0.786019022784582	0.50283440413723	0.307075758893607	0.658381395099748	0.195986024299566	0.721712110826228	0.418404006285673	0.807576283743615	0.808022844687597	0.474411777651141	0.683119663562362	0.487305122314288	0.766465462456178	0.689991537111816	0.250928974357745	0.198765485891575	0.334092150150637	0.772276653637166	0.508800638628047	0.577620195020643	0.789868530363904	0.296497591383912	0.6277580959189
"AqFl2-31"	0.372770640882578	0.672734789327596	0.817738035522953	0.658333760966297	0.625201976737805	0.783582682594684	0.309396044813544	0.76763444683071	0.619665945131372	0.371866194425783	0.76503559225135	0.649139142079887	0.73212455936686	0.42856257874694	0.667628319376087	0.795224830883683	0.767926901619719	0.629525190698521	0.390445138600601	0.525424577187009	0.668112954895848	0.426658449264824	0.771889515656511	0.652007786842331	0.301221696860177	0.675351463805291	0.720976480463274	0.648199234533178	0.640175067935208	0.782977519336522	0	0.620561338841476	0.329845299108744	0.62879105333518	0.646632064592515	0.707484360381102	0.388572649272984	0.740072916506094	0.753924291747525	0.591804401309744	0.712091200065327	0.536773048779108	0.406264052320643	0.588641587185586	0.733503034875825	0.370378303069087	0.745107376456787	0.608675859056763	0.366305170338235	0.587268809077267	0.769819153744628	0.633060566101118	0.772119439158333	0.552604586569386	0.649241883760952	0.386830865125516	0.365612054060051	0.622088760099445	0.638384406816278	0.64178251772867	0.395805484901201	0.637224899564133	0.732922035048176	0.817318302543382	0.815701278888299	0.369042377448352	0.638298078805389	0.528400734179834	0.376659940710584	0.780578618614332	0.611483079918974
"AqFl2-32"	0.592892614799637	0.34864444489192	0.578005285961149	0.549532179538935	0.653965321457682	0.541456590938571	0.648003031189883	0.452426667080706	0.328307348233197	0.619754232704654	0.49163593992917	0.653194317812104	0.359665333021578	0.546134334795359	0.580615694968323	0.533984074566683	0.544450925750675	0.641094349729104	0.634085750794624	0.355011385744205	0.432868226853858	0.554097359201522	0.453610891767452	0.57626337326432	0.607802566108158	0.313569742061298	0.480994930710401	0.694613097971832	0.667780349586763	0.456701164385355	0.620561338841476	0	0.620139355602918	0.42016153523309	0.574925349254886	0.430904979643627	0.534809840118896	0.381287666320839	0.453869039583675	0.600007641132633	0.397352838273114	0.637499282856809	0.637021062879088	0.307304363395756	0.41355473795862	0.627304457417352	0.550791743190785	0.686328335693296	0.627232697975127	0.434793050886541	0.532877971912426	0.620122377785191	0.473408410273956	0.603315217524052	0.348255346849835	0.647088340571815	0.635569609156947	0.372320144952141	0.625838095430885	0.367647854987671	0.562001172327976	0.629243718033521	0.452010020808999	0.524938527458282	0.534168343511957	0.593663338230412	0.378639828529429	0.408397972505864	0.620824220270841	0.548110632495751	0.552828711772275
"AqFl2-33"	0.342900260217815	0.671562541027621	0.811587792569067	0.642244793388814	0.600209182495711	0.765604466265328	0.308659957439899	0.756905893382662	0.643304358783281	0.29031410048331	0.754377637916469	0.665514327825348	0.722088470103372	0.452321958244055	0.686288947443119	0.789741079993413	0.773682887690118	0.609963355216599	0.309452830260864	0.520935847204808	0.689401160118383	0.446340050026615	0.779466193121224	0.647913259423057	0.312755363311299	0.662028091978433	0.712413970130477	0.662890961263217	0.63112115791403	0.774208703984719	0.329845299108744	0.620139355602918	0	0.605309572437232	0.653559546681722	0.683508981339642	0.394150638392436	0.735652055018043	0.739248832696548	0.579254562356809	0.709213711077502	0.514564496951508	0.361513969997444	0.585726960999943	0.714666062935899	0.294744532919383	0.730911781449088	0.61250214083813	0.351928585334057	0.592583843395819	0.760229623953529	0.624138405358862	0.765122345461904	0.531143169836946	0.637052400354001	0.33621693750722	0.329006163550891	0.610860351746942	0.634843961671156	0.638314840771017	0.346008567943962	0.602251108420201	0.734789622585684	0.806364882555229	0.804754531608751	0.330894367331698	0.623662148414799	0.528845954765191	0.330574774799601	0.766050409511853	0.609954359836816
"AqFl2-34"	0.594237043174827	0.447072198234444	0.649268293240228	0.647871621063255	0.671929501101084	0.479810856140107	0.625072476770807	0.562321124572114	0.436597130728807	0.617598950381991	0.551598655139625	0.706246978583801	0.442994306177613	0.522801053516071	0.654456883270437	0.551118316899487	0.534334733816153	0.683805283109472	0.647675442935264	0.435018353151634	0.47813219028718	0.519905896058625	0.600916694056889	0.659814564254815	0.612212282010417	0.41278366998559	0.525530041274087	0.692175011140103	0.713693246715521	0.577314556444147	0.62879105333518	0.42016153523309	0.605309572437232	0	0.66985677566153	0.528786382053036	0.567022846551264	0.44203894487539	0.530101599154402	0.673702594311886	0.504910425705347	0.662491086098237	0.638608262895942	0.452763589155553	0.397818441507703	0.642222142568944	0.620324617243186	0.747667515410505	0.62595848670116	0.442305200453084	0.493181311382272	0.679132949183545	0.572652286197871	0.651020338143829	0.408388993118018	0.653241903212306	0.646758323106636	0.391962682067938	0.679522614336125	0.410927295292058	0.598890121853441	0.700204407195719	0.555973747162007	0.633109501496819	0.595788449530809	0.604276491575048	0.399542386675682	0.445223405309916	0.63628749931231	0.64774305038949	0.642212816219956
"AqFl2-35"	0.647209813084479	0.629752158846336	0.640621431750328	0.477258272142078	0.519137006180866	0.66055016117036	0.679575405029745	0.637551184304159	0.619480621977531	0.64507827435602	0.594226152905018	0.514219892728994	0.620282146120422	0.64788761737849	0.456855668788061	0.640751295836658	0.607472776892466	0.541610670648728	0.661946895566033	0.576922603976146	0.692213812074237	0.69633589377054	0.557206812574481	0.42811243462176	0.664500017374605	0.620697234060922	0.603841879091313	0.592810559472182	0.461200238261203	0.597038962089886	0.646632064592515	0.574925349254886	0.653559546681722	0.66985677566153	0	0.551037663386287	0.611447922608986	0.632869880150505	0.562711868959684	0.496430961345528	0.534558491855119	0.524576722190702	0.671120139647474	0.590956909984664	0.668795897934979	0.641539153865141	0.565833172073009	0.528700919852511	0.648279289265183	0.587309965839707	0.600114948108045	0.493305856770063	0.561044958590731	0.479274497885751	0.603969847980131	0.676835020674686	0.674798969854506	0.564993684708928	0.483496946567484	0.618231232834616	0.655809215367321	0.462989748706602	0.536333845096884	0.639211438672088	0.663705070888798	0.6656299693021	0.610745516496678	0.572958571954287	0.671452999919956	0.597842715095375	0.47077352301034
